Player_A,Player_B,Team,Minutes_Together,Net_Rating
G. Allen,B. Bol,PHX,28.25,-2.0
T. Warren,N. Alexander-Walker,MIN,28.221667,4.5
T. Warren,A. Edwards,MIN,28.221667,4.5
D. Graham,V. Wembanyama,SAS,28.206667000000003,-5.0
D. Graham,T. Jones,SAS,28.206667000000003,-5.0
M. Ryan,D. Daniels,NOP,28.166666,11.0
J. Brown,N. Queta,BOS,28.134999999999998,7.5
J. Holiday,O. Brissett,BOS,28.133333,9.0
T. Horton-Tucker,J. Juzang,UTA,28.07,-6.0
G. Hayward,J. Thor,CHA,28.016667,7.0
M. Smart,J. Gilyard,MEM,27.883333,13.0
J. Konchar,J. Goodwin,MEM,27.866667,-8.0
S. Bey,V. Krejci,ATL,27.8,-1.0
A. Hagans,D. Banton,POR,27.770000000000003,-5.5
M. Thybulle,D. Banton,POR,27.603334,2.0
J. Grant,D. Banton,POR,27.603334,2.0
P. Siakam,O. Toppin,IND,27.488332999999997,0.0
J. McDaniels,P. Achiuwa,TOR,27.481667,-6.0
D. Robinson,J. Cain,MIA,27.313333,-10.0
T. Craig,D. Terry,CHI,27.25,8.5
A. Burks,M. Morris,DET,27.228334,-4.0
M. Morris,A. Thompson,DET,27.228334,-4.0
J. Konchar,J. LaRavia,MEM,27.138333,9.5
M. Kleber,D. Gafford,DAL,27.125,-6.0
P. Baldwin Jr.,B. Coulibaly,WAS,27.036667,15.0
D. Wright,P. Baldwin Jr.,WAS,27.036667,15.0
S. Curry,G. Williams,DAL,27.016666999999998,3.5
M. Ryan,J. Robinson-Earl,NOP,26.966667,9.5
S. Aldama,J. LaRavia,MEM,26.799999999999997,-4.0
H. Barnes,A. Len,SAC,26.745,-5.0
T. Horton-Tucker,O. Yurtseven,UTA,26.636667000000003,-9.0
E. Fournier,J. Ivey,DET,26.621667,8.5
N. Vucevic,D. Terry,CHI,26.616667,-0.5
D. Wright,H. Highsmith,MIA,26.603334,6.0
R. Bullock Jr.,F. VanVleet,HOU,26.588334,-5.0
R. Bullock Jr.,J. Green,HOU,26.588334,-5.0
P. Siakam,J. Walker,IND,26.56,38.0
T. Young,P. Siakam,TOR,26.5,22.0
C. Martin,L. Black,CHA,26.416667,-7.0
A. Burks,M. Muscala,DET,26.323334,0.0
M. Muscala,K. Knox II,DET,26.323334,0.0
D. Finney-Smith,T. Watford,BKN,26.198332999999998,-2.5
B. Biyombo,Z. Williams,MEM,26.083333,-14.0
T. Mann,J. Thor,CHA,26.033333,0.0
A. Davis,J. Hayes,LAL,25.991666,1.5
C. Zeller,D. Daniels,NOP,25.983333,29.0
X. Tillman,J. Gilyard,MEM,25.901667000000003,4.5
D. Roddy,G. Jackson,MEM,25.866666000000002,-8.5
M. Morris Sr.,S. Merrill,CLE,25.86,5.5
J. Giddey,O. Dieng,OKC,25.633333,-14.0
G. Hayward,A. Wiggins,OKC,25.55,-14.0
J. Bouknight,N. Smith Jr.,CHA,25.5,23.0
J. Bouknight,B. McGowens,CHA,25.5,23.0
N. Smith Jr.,N. Mensah,CHA,25.5,23.0
B. McGowens,N. Mensah,CHA,25.5,23.0
J. Bouknight,J. Thor,CHA,25.5,23.0
J. Bouknight,N. Mensah,CHA,25.5,23.0
P. George,K. Brown,LAC,25.483333,-24.0
C. Okeke,F. Wagner,ORL,25.466667,3.0
K. Lowry,C. Payne,PHI,25.283333,-5.0
C. Payne,M. Bamba,PHI,25.283333,-5.0
S. Curry,D. Šarić,GSW,25.16,-1.5
T. Horton-Tucker,K. George,UTA,24.983333000000002,-7.0
T. Rozier,T. Bryant,MIA,24.853333,7.0
R. Holmes,P. Baldwin Jr.,WAS,24.783333,-13.0
G. Payton II,T. Jackson-Davis,GSW,24.766667,-17.0
D. Gallinari,M. Muscala,WAS,24.725,-1.0
M. Fultz,C. Houstan,ORL,24.693333,-11.0
K. Love,T. Rozier,MIA,24.64,21.0
T. Thompson,D. Wade,CLE,24.588333,-2.0
C. Wood,C. Reddish,LAL,24.431667,15.5
K. Durant,C. Metu,PHX,24.425,-3.0
J. Harris,M. Bagley III,DET,24.295,14.0
J. Harris,J. Ivey,DET,24.295,14.0
J. Harris,M. Sasser,DET,24.295,14.0
A. Burks,M. Bagley III,DET,24.295,14.0
A. Burks,J. Harris,DET,24.295,14.0
J. Davis,R. Rollins,WAS,24.016667,32.0
E. Omoruyi,R. Rollins,WAS,24.016667,32.0
A. Gill,R. Rollins,WAS,24.016667,32.0
R. Rollins,B. Coulibaly,WAS,24.016667,32.0
J. McGee,K. Murray,SAC,23.655,-14.0
J. Nowell,V. Williams Jr.,MEM,23.35,-5.0
J. Nowell,S. Aldama,MEM,23.35,-5.0
C. Joseph,T. Jackson-Davis,GSW,23.283333,1.0
C. Payne,A. Green,MIL,23.183333,18.0
J. Grant,R. Williams III,POR,23.07,3.0
N. Vucevic,J. Phillips,CHI,23.0,-9.0
A. Dosunmu,J. Phillips,CHI,23.0,-9.0
J. Green,R. Bullock Jr.,HOU,22.85,0.0
R. Bullock Jr.,J. Tate,HOU,22.85,0.0
G. Temple,O. Agbaji,TOR,22.845,-5.0
O. Agbaji,M. Williams,TOR,22.845,-5.0
D. Jones,G. Niang,CLE,22.816667,-1.0
T. Thompson,D. Jones,CLE,22.816667,-1.0
Z. Williams,T. Jemison,MEM,22.716667,-11.0
X. Moon,K. Brown,LAC,22.566667,-8.0
D. Theis,X. Moon,LAC,22.566667,-8.0
A. Coffey,X. Moon,LAC,22.566667,-8.0
X. Moon,B. Boston Jr.,LAC,22.566667,-8.0
C. Capela,T. Forrest,ATL,22.15,-8.0
D. Bane,S. Pippen Jr.,MEM,21.983333,-22.0
B. Simmons,L. Walker IV,BKN,21.95,8.0
D. Šarić,G. Payton II,GSW,21.895,6.0
M. Plumlee,K. Brown,LAC,21.75,-24.0
P. Mills,T. Young,ATL,21.733333,-22.0
W. Matthews,D. Hunter,ATL,21.633333,1.0
J. Embiid,D. House Jr.,PHI,21.566667,-20.0
D. Wright,D. Robinson,MIA,21.513333,13.0
D. Wright,C. Martin,MIA,21.513333,13.0
A. Burks,I. Hartenstein,NYK,21.466667,19.0
A. Len,K. Huerter,SAC,21.398333,1.0
L. Walker IV,T. Watford,BKN,21.266667,8.0
D. Sharpe,N. Clowney,BKN,21.266667,8.0
D. Ayton,A. Hagans,POR,21.223333,2.0
C. Joseph,D. Green,GSW,21.063333,15.0
J. Embiid,C. Payne,PHI,20.883333,-8.0
R. Williams III,J. Walker,POR,20.78,10.0
J. Robinson-Earl,D. Daniels,NOP,20.7,-19.0
B. Ingram,J. Robinson-Earl,NOP,20.7,-19.0
J. Valanciunas,J. Robinson-Earl,NOP,20.7,-19.0
M. Muscala,L. Shamet,WAS,20.533333,4.0
D. DeRozan,O. Bitim,CHI,20.516667,13.0
A. Caruso,O. Bitim,CHI,20.516667,13.0
A. Dosunmu,O. Bitim,CHI,20.516667,13.0
N. Vucevic,O. Bitim,CHI,20.516667,13.0
E. Mobley,C. Porter,CLE,20.301667,-5.0
D. Garland,C. Porter,CLE,20.301667,-5.0
J. Allen,C. Porter,CLE,20.301667,-5.0
M. Strus,C. Porter,CLE,20.301667,-5.0
J. McGee,H. Barnes,SAC,20.055,5.0
J. Okogie,Y. Watanabe,PHX,20.028333,2.0
G. Allen,U. Azubuike,PHX,19.638333,-17.0
E. Gordon,U. Azubuike,PHX,19.638333,-17.0
K. Durant,U. Azubuike,PHX,19.638333,-17.0
D. Booker,U. Azubuike,PHX,19.638333,-17.0
D. Schröder,D. Smith Jr.,BKN,19.325,-13.0
D. DiVincenzo,Q. Grimes,NYK,19.31,-1.0
Q. Grimes,J. Sims,NYK,19.31,-1.0
B. Adebayo,D. Smith,MIA,19.271667,-4.0
J. Richardson,D. Smith,MIA,19.271667,-4.0
J. McGee,K. Huerter,SAC,19.011667,14.0
S. Dinwiddie,G. Vincent,LAL,18.966667,19.0
G. Bitadze,A. Schofield,ORL,18.933333,-13.0
G. Mathews,K. Bufkin,ATL,18.93,-11.0
A. Gill,T. Vukcevic,WAS,18.811667,15.0
G. Hayward,J. Giddey,OKC,18.77,11.0
D. Schroder,D. Sharpe,BKN,18.616667,-9.0
B. Biyombo,J. Konchar,MEM,18.483333,3.0
B. Simmons,J. Wilson,BKN,18.416667,-13.0
T. Young,G. Dick,TOR,18.373333,5.0
W. Matthews,J. Johnson,ATL,18.366667,8.0
M. Smart,J. Konchar,MEM,18.316667,3.0
J. Davis,T. Vukcevic,WAS,18.166667,-9.0
L. Stevens,Z. Williams,MEM,18.083333,-1.0
L. Stevens,V. Williams Jr.,MEM,18.083333,-1.0
L. Stevens,S. Aldama,MEM,18.083333,-1.0
T. Brown Jr.,S. Milton,MIN,18.066667,3.0
J. Wiseman,I. Livers,DET,18.06,-12.0
J. Minaya,T. Camara,POR,18.033333,5.0
I. Badji,T. Camara,POR,18.033333,5.0
I. Badji,R. Rupert,POR,18.033333,5.0
I. Badji,K. Murray,POR,18.033333,5.0
I. Badji,J. Minaya,POR,18.033333,5.0
M. Muscala,C. Cunningham,DET,18.016667,-10.0
V. Micic,L. Dort,OKC,17.966667,20.0
A. Schofield,J. Howard,ORL,17.966667,-1.0
J. Poeltl,C. Boucher,TOR,17.95,2.0
P. Siakam,C. Boucher,TOR,17.95,2.0
H. Barnes,A. Vezenkov,SAC,17.846667,-2.0
L. Stevens,S. Pippen Jr.,MEM,17.783333,4.0
L. Stevens,T. Jemison,MEM,17.783333,4.0
N. Batum,M. Plumlee,LAC,17.685,-5.0
N. Batum,K. Martin,LAC,17.685,-5.0
K. Martin,B. Hyland,LAC,17.685,-5.0
N. Powell,K. Martin,LAC,17.685,-5.0
M. Plumlee,K. Martin,LAC,17.685,-5.0
N. Batum,B. Hyland,LAC,17.685,-5.0
N. Batum,N. Powell,LAC,17.685,-5.0
C. Zeller,Z. Williamson,NOP,17.673333,-2.0
O. Toppin,J. Walker,IND,17.506667,-7.0
D. Gallinari,J. Butler,WAS,17.485,-7.0
D. Avdija,J. Butler,WAS,17.485,-7.0
J. Butler,C. Kispert,WAS,17.485,-7.0
T. Jackson-Davis,L. Quinones,GSW,17.431667,6.0
D. Wright,K. Kuzma,WAS,17.338333,11.0
D. Gallinari,D. Wright,WAS,17.338333,11.0
M. Christie,J. Hood-Schifino,LAL,17.218333,-1.0
C. Wood,M. Lewis,LAL,17.218333,-1.0
J. Hayes,M. Lewis,LAL,17.218333,-1.0
C. Wood,J. Hood-Schifino,LAL,17.218333,-1.0
J. Hood-Schifino,M. Lewis,LAL,17.218333,-1.0
J. Hayes,J. Hood-Schifino,LAL,17.218333,-1.0
M. Christie,M. Lewis,LAL,17.218333,-1.0
M. Morris,A. Lawson,DAL,17.216667,-6.0
M. Morris,B. Williams,DAL,17.216667,-6.0
M. Morris,J. Hardy,DAL,17.216667,-6.0
M. Morris,O. Prosper,DAL,17.216667,-6.0
T. Maledon,B. McGowens,CHA,17.216667,-16.0
O. Porter Jr.,O. Anunoby,TOR,17.138333,10.0
W. Carter Jr.,M. Wagner,ORL,17.116667,7.0
T. Mann,B. Boston Jr.,LAC,17.1,-22.0
B. Wesley,S. Cissoko,SAS,16.933333,0.0
D. Duke Jr.,J. Bouyea,SAS,16.933333,0.0
R. Gray,S. Cissoko,SAS,16.933333,0.0
R. Gray,J. Bouyea,SAS,16.933333,0.0
R. Gray,B. Wesley,SAS,16.933333,0.0
D. Duke Jr.,R. Gray,SAS,16.933333,0.0
D. Duke Jr.,B. Wesley,SAS,16.933333,0.0
D. Duke Jr.,S. Cissoko,SAS,16.933333,0.0
J. Bouyea,S. Cissoko,SAS,16.933333,0.0
B. Wesley,J. Bouyea,SAS,16.933333,0.0
O. Anunoby,J. McDaniels,TOR,16.9,2.0
J. Collins,J. Juzang,UTA,16.883333,-7.0
V. Micic,B. McGowens,CHA,16.771667,9.0
G. Williams,B. McGowens,CHA,16.771667,9.0
D. Bertans,B. McGowens,CHA,16.771667,9.0
C. Boucher,R. Barrett,TOR,16.7,-2.0
V. Micic,I. Joe,OKC,16.65,7.0
J. McDaniels,I. Quickley,TOR,16.616667,-13.0
J. McDaniels,M. Williams,TOR,16.616667,-13.0
D. Windler,G. Mathews,ATL,16.591667,10.0
B. Fernando,D. Windler,ATL,16.591667,10.0
D. Windler,T. Forrest,ATL,16.591667,10.0
B. Bogdanovic,D. Windler,ATL,16.591667,10.0
K. Oubre Jr.,J. Springer,PHI,16.433333,-23.0
T. Mann,M. Diabate,LAC,16.431667,9.0
M. Diabate,K. Brown,LAC,16.431667,9.0
B. Hyland,M. Diabate,LAC,16.431667,9.0
A. Coffey,M. Diabate,LAC,16.431667,9.0
Z. Collins,D. Graham,SAS,16.366667,5.0
Z. Collins,S. Mamukelashvili,SAS,16.366667,5.0
S. Mykhailiuk,X. Tillman,BOS,16.35,9.0
O. Brissett,X. Tillman,BOS,16.35,9.0
A. Horford,X. Tillman,BOS,16.3,7.0
K. Love,T. Bryant,MIA,16.261667,-9.0
R. Holmes,J. Hardy,DAL,16.25,-11.0
R. Holmes,O. Prosper,DAL,16.25,-11.0
R. Holmes,A. Lawson,DAL,16.25,-11.0
R. Holmes,B. Williams,DAL,16.25,-11.0
E. Fournier,A. Thompson,DET,16.245,-2.0
M. Sasser,S. Fontecchio,DET,16.245,-2.0
E. Fournier,S. Fontecchio,DET,16.245,-2.0
C. Bassey,D. Vassell,SAS,16.216667,0.0
M. Beasley,A. Green,MIL,16.183333,-18.0
W. Matthews,V. Krejci,ATL,16.133333,-4.0
J. Nowell,D. Roddy,MEM,16.12,11.0
J. Jackson Jr.,J. Nowell,MEM,16.12,11.0
D. Booker,Y. Watanabe,PHX,16.068333,-7.0
C. Cunningham,S. Umude,DET,16.066667,-8.0
S. Umude,T. Evbuomwan,DET,16.066667,-8.0
S. Umude,J. Duren,DET,16.066667,-8.0
J. Johnson,A. Griffin,ATL,15.933333,-3.0
C. Bassey,V. Wembanyama,SAS,15.926667,4.0
D. Saric,L. Quinones,GSW,15.911667,-8.0
B. Bogdanovic,M. Robinson,NYK,15.9,6.0
J. Goodwin,T. Allen,MEM,15.866667,-2.0
B. Clarke,G. Jackson,MEM,15.866667,-3.0
B. Clarke,T. Jemison,MEM,15.866667,-3.0
G. Jackson,T. Allen,MEM,15.866667,-2.0
B. Clarke,S. Pippen Jr.,MEM,15.866667,-3.0
B. Clarke,J. Goodwin,MEM,15.866667,-3.0
J. LaRavia,T. Allen,MEM,15.866667,-2.0
T. Allen,T. Jemison,MEM,15.866667,-2.0
K. Hayes,M. Sasser,DET,15.8,-11.0
K. Bates-Diop,C. Metu,PHX,15.666667,-9.0
C. Metu,N. Little,PHX,15.666667,-9.0
K. Bates-Diop,Y. Watanabe,PHX,15.666667,-9.0
K. Bates-Diop,N. Little,PHX,15.666667,-9.0
P. Beverley,M. Bamba,PHI,15.585,-21.0
R. Barrett,J. Freeman-Liberty,TOR,15.583333,2.0
K. Lowry,J. Cain,MIA,15.533333,-12.0
T. Warren,J. McLaughlin,MIN,15.525,11.0
T. Warren,N. Reid,MIN,15.525,11.0
W. Gabriel,J. LaRavia,MEM,15.5,2.0
D. Jarreau,J. Goodwin,MEM,15.5,2.0
D. Jarreau,J. LaRavia,MEM,15.5,2.0
D. Jarreau,G. Jackson,MEM,15.5,2.0
W. Gabriel,D. Jarreau,MEM,15.5,2.0
W. Gabriel,G. Jackson,MEM,15.5,2.0
W. Gabriel,J. Goodwin,MEM,15.5,2.0
J. Valančiūnas,J. Hawkins,NOP,15.466667,-11.0
B. Brown,I. Jackson,IND,15.433333,-14.0
I. Smith,L. Ball,CHA,15.416667,-9.0
K. Leonard,K. Brown,LAC,15.41,2.0
J. Green,O. Prosper,DAL,15.366667,-16.0
J. Green,B. Williams,DAL,15.366667,-16.0
J. Morant,Z. Williams,MEM,15.28,10.0
S. Mays,D. Reath,POR,15.236667,0.0
S. Mays,J. Walker,POR,15.236667,0.0
J. Crowder,M. Beauchamp,MIL,15.2,-17.0
S. Bey,A. Griffin,ATL,15.18,-2.0
G. Mathews,S. Lundy,ATL,15.066667,2.0
T. Forrest,S. Lundy,ATL,15.066667,2.0
T. Forrest,A. Griffin,ATL,15.066667,2.0
G. Mathews,A. Griffin,ATL,15.066667,2.0
B. Fernando,A. Griffin,ATL,15.066667,2.0
B. Fernando,S. Lundy,ATL,15.066667,2.0
A. Griffin,S. Lundy,ATL,15.066667,2.0
M. Hurt,J. LaRavia,MEM,15.038333,7.0
M. Hurt,G. Jackson,MEM,15.038333,7.0
L. Stevens,M. Hurt,MEM,15.038333,7.0
J. Konchar,L. Stevens,MEM,15.038333,7.0
J. Konchar,M. Hurt,MEM,15.038333,7.0
T. Gibson,P. Achiuwa,NYK,15.033333,-4.0
G. Bitadze,J. Howard,ORL,15.0,9.0
A. Drummond,J. Phillips,CHI,14.951667,20.0
J. Carter,J. Phillips,CHI,14.951667,20.0
K. Caldwell-Pope,J. Pickett,DEN,14.933333,-1.0
A. Gordon,J. Pickett,DEN,14.933333,-1.0
M. Porter Jr.,J. Pickett,DEN,14.933333,-1.0
N. Jokic,J. Pickett,DEN,14.933333,-1.0
G. Trent Jr.,J. McDaniels,TOR,14.915,-10.0
C. Payne,A. Jackson Jr.,MIL,14.9,-10.0
J. Springer,R. Council IV,PHI,14.866667,12.0
K. Martin,R. Council IV,PHI,14.866667,12.0
T. Smith,R. Council IV,PHI,14.866667,12.0
F. Korkmaz,R. Council IV,PHI,14.866667,12.0
F. Korkmaz,T. Smith,PHI,14.866667,12.0
K. Martin,T. Smith,PHI,14.866667,12.0
J. Springer,T. Smith,PHI,14.866667,12.0
D. Smith Jr.,K. Bates-Diop,BKN,14.85,-7.0
K. Bates-Diop,T. Watford,BKN,14.85,-7.0
D. Smith Jr.,T. Watford,BKN,14.85,-7.0
K. Bates-Diop,J. Wilson,BKN,14.85,-7.0
K. Bates-Diop,D. Sharpe,BKN,14.85,-7.0
D. Sabonis,K. Edwards,SAC,14.828333,-25.0
S. Mamukelashvili,D. Barlow,SAS,14.783333,3.0
D. Graham,D. Barlow,SAS,14.783333,3.0
L. Kennard,J. LaRavia,MEM,14.7,-20.0
P. Mills,G. Mathews,ATL,14.616667,-3.0
A. Burks,I. Stewart,DET,14.5,23.0
D. Jordan,A. Gordon,DEN,14.5,-4.0
P. Siakam,J. Porter,TOR,14.466667,-19.0
J. Holiday,S. Mykhailiuk,BOS,14.466667,6.0
S. Mykhailiuk,N. Queta,BOS,14.466667,6.0
I. Joe,L. Waters III,OKC,14.4,1.0
X. Tillman,S. Pippen Jr.,MEM,14.4,1.0
S. Gilgeous-Alexander,L. Waters III,OKC,14.4,1.0
S. Pippen Jr.,D. Roddy,MEM,14.4,1.0
L. Waters III,J. Williams,OKC,14.4,1.0
L. Waters III,C. Wallace,OKC,14.4,1.0
P. Baldwin Jr.,T. Vukcevic,WAS,14.366667,22.0
J. Landale,J. Tate,HOU,14.3,-1.0
K. Love,D. Wright,MIA,14.236667,9.0
J. Butler,D. Wright,MIA,14.236667,9.0
C. Martin,J. Cain,MIA,14.15,-4.0
T. Bryant,J. Cain,MIA,14.15,-4.0
M. Morris,K. Knox II,DET,14.116667,-1.0
M. Muscala,M. Morris,DET,14.116667,-1.0
L. Samanic,S. Fontecchio,UTA,14.106667,14.0
C. Metu,B. Bol,PHX,14.1,10.0
C. Metu,J. Okogie,PHX,14.1,10.0
J. Okogie,B. Bol,PHX,14.1,10.0
K. Dunn,J. Juzang,UTA,14.086667,-10.0
J. Clarkson,J. Juzang,UTA,14.086667,-10.0
I. Smith,L. Black,CHA,14.05,-3.0
M. Brown,R. Rupert,POR,14.033333,-17.0
A. Hagans,R. Rupert,POR,14.033333,-17.0
M. Brown,J. Walker,POR,14.033333,-17.0
M. Brown,D. Banton,POR,14.033333,-17.0
M. Brown,A. Hagans,POR,14.033333,-17.0
R. Bullock Jr.,D. Brooks,HOU,14.031667,-9.0
W. Carter Jr.,G. Bitadze,ORL,14.0,0.0
M. Potter,W. Kessler,UTA,13.983333,-2.0
S. Milton,M. Sasser,DET,13.983333,-19.0
C. Sexton,M. Potter,UTA,13.983333,-2.0
T. Brown Jr.,S. Milton,DET,13.983333,-19.0
E. Fournier,S. Milton,DET,13.983333,-19.0
S. Milton,J. Wiseman,DET,13.983333,-19.0
J. Juzang,M. Potter,UTA,13.983333,-2.0
T. Horton-Tucker,M. Potter,UTA,13.983333,-2.0
J. Juzang,W. Kessler,UTA,13.983333,-2.0
K. Kuzma,A. Gill,WAS,13.938333,-3.0
P. Tucker,B. Hyland,LAC,13.933333,-5.0
P. Tucker,M. Plumlee,LAC,13.933333,-5.0
P. Tucker,B. Boston Jr.,LAC,13.933333,-5.0
O. Porter Jr.,J. Poeltl,TOR,13.933333,-7.0
D. Schröder,T. Watford,BKN,13.933333,-3.0
P. Tucker,A. Coffey,LAC,13.933333,-5.0
S. Curry,C. Martin,CHA,13.916667,-6.0
L. Dort,O. Dieng,OKC,13.866667,10.0
C. Metu,T. Evbuomwan,DET,13.833333,-1.0
C. Metu,C. Cunningham,DET,13.833333,-1.0
A. Horford,N. Queta,BOS,13.816667,-6.0
D. Jones,E. Bates,CLE,13.75,-3.0
I. Mobley,E. Bates,CLE,13.75,-3.0
M. Morris Sr.,G. Niang,CLE,13.75,-2.0
M. Morris Sr.,C. LeVert,CLE,13.75,-2.0
D. Jones,I. Mobley,CLE,13.75,-3.0
E. Bates,C. Porter Jr.,CLE,13.75,-3.0
I. Mobley,C. Porter Jr.,CLE,13.75,-3.0
M. Morris Sr.,J. Allen,CLE,13.75,-2.0
S. Merrill,I. Mobley,CLE,13.75,-3.0
S. Merrill,E. Bates,CLE,13.75,-3.0
T. Lyles,J. Toscano-Anderson,SAC,13.733333,7.0
D. Fox,J. Toscano-Anderson,SAC,13.733333,7.0
M. Monk,J. Toscano-Anderson,SAC,13.733333,7.0
A. Len,J. Toscano-Anderson,SAC,13.733333,7.0
L. Kennard,J. Goodwin,MEM,13.716667,-3.0
T. McConnell,A. Nembhard,IND,13.7,-4.0
M. Muscala,K. Hayes,DET,13.65,-4.0
T. Jones,B. Wesley,SAS,13.65,-7.0
T. Young,V. Krejci,ATL,13.65,16.0
N. Marshall,M. Ryan,NOP,13.6,8.0
J. Robinson-Earl,J. Alvarado,NOP,13.6,8.0
N. Marshall,J. Robinson-Earl,NOP,13.6,8.0
M. Ryan,J. Alvarado,NOP,13.6,8.0
L. Kennard,T. Evbuomwan,MEM,13.583333,-11.0
J. Gilyard,T. Evbuomwan,MEM,13.583333,-11.0
D. Roddy,T. Evbuomwan,MEM,13.583333,-11.0
G. Jackson,T. Evbuomwan,MEM,13.583333,-11.0
T. Lyles,K. Edwards,SAC,13.523333,7.0
M. Monk,C. Jones,SAC,13.508333,3.0
J. McGee,C. Jones,SAC,13.508333,3.0
A. Vezenkov,C. Jones,SAC,13.508333,3.0
C. Duarte,C. Jones,SAC,13.508333,3.0
M. Bamba,D. Melton,PHI,13.5,-1.0
K. Lewis Jr.,B. Sensabaugh,UTA,13.433333,-8.0
K. Lewis Jr.,O. Yurtseven,UTA,13.433333,-8.0
L. Samanic,K. Lewis Jr.,UTA,13.433333,-8.0
K. Lewis Jr.,T. Hendricks,UTA,13.433333,-8.0
M. Ryan,D. Seabron,NOP,13.366667,11.0
K. Lewis Jr.,M. Ryan,NOP,13.366667,11.0
K. Lewis Jr.,J. Robinson-Earl,NOP,13.366667,11.0
K. Lewis Jr.,D. Seabron,NOP,13.366667,11.0
C. Zeller,M. Ryan,NOP,13.366667,11.0
C. Zeller,D. Seabron,NOP,13.366667,11.0
J. Robinson-Earl,D. Seabron,NOP,13.366667,11.0
C. Zeller,J. Robinson-Earl,NOP,13.366667,11.0
C. Zeller,K. Lewis Jr.,NOP,13.366667,11.0
J. Jackson Jr.,L. Stevens,MEM,13.338333,15.0
X. Tillman,G. Jackson,MEM,13.335,22.0
A. Simons,R. Rupert,POR,13.326667,-2.0
A. Simons,J. Minaya,POR,13.326667,-2.0
M. Brown,T. Camara,POR,13.283333,-8.0
D. Rose,T. Jemison,MEM,13.283333,-1.0
M. Brown,S. Henderson,POR,13.283333,-8.0
M. Brogdon,M. Brown,POR,13.283333,-8.0
J. Grant,M. Brown,POR,13.283333,-8.0
D. Rose,G. Jackson,MEM,13.283333,-1.0
D. Rose,V. Williams Jr.,MEM,13.283333,-1.0
D. Rose,L. Kennard,MEM,13.283333,-1.0
N. Batum,K. Martin,PHI,13.23,21.0
D. Powell,A. Lawson,DAL,13.205,-2.0
E. Fournier,S. Umude,DET,13.136667,12.0
J. Wiseman,S. Umude,DET,13.136667,12.0
S. Umude,M. Sasser,DET,13.136667,12.0
D. Gallinari,A. Thompson,DET,13.111667,-7.0
D. Gallinari,A. Burks,DET,13.111667,-7.0
D. Gallinari,M. Morris,DET,13.111667,-7.0
M. Morris,M. Sasser,DET,13.111667,-7.0
D. Gallinari,M. Sasser,DET,13.111667,-7.0
J. Jackson Jr.,T. Jemison,MEM,13.1,-11.0
P. Beverley,R. Covington,PHI,13.055,-6.0
P. Washington,J. Thor,CHA,13.05,6.0
T. Maledon,M. Williams,CHA,13.05,6.0
T. Brown Jr.,J. Rhoden,DET,13.048333,-12.0
D. Gallinari,T. Jones,WAS,13.0,-10.0
D. White,N. Queta,BOS,12.985,10.0
J. Nwora,B. Mathurin,IND,12.966667,5.0
B. Hield,J. Nwora,IND,12.966667,5.0
G. Vincent,A. Reaves,LAL,12.916667,-10.0
R. Hachimura,G. Vincent,LAL,12.916667,-10.0
T. Antetokounmpo,T. Washington Jr.,MIL,12.883333,0.0
T. Antetokounmpo,M. Beauchamp,MIL,12.883333,0.0
M. Beauchamp,A. Green,MIL,12.883333,0.0
M. Beauchamp,T. Washington Jr.,MIL,12.883333,0.0
T. Antetokounmpo,A. Green,MIL,12.883333,0.0
A. Green,A. Jackson Jr.,MIL,12.883333,0.0
T. Antetokounmpo,A. Jackson Jr.,MIL,12.883333,0.0
T. Washington Jr.,A. Green,MIL,12.883333,0.0
T. Washington Jr.,A. Jackson Jr.,MIL,12.883333,0.0
J. Tatum,X. Tillman,BOS,12.8,-14.0
J. Holiday,X. Tillman,BOS,12.8,-14.0
V. Micic,M. Bolden,CHA,12.783333,-7.0
L. Nance Jr.,M. Ryan,NOP,12.783333,17.0
J. Nwora,G. Dick,TOR,12.783333,-3.0
B. Brown,J. Nwora,TOR,12.783333,-3.0
M. Bolden,T. Mann,CHA,12.783333,-7.0
B. Brown,J. Porter,TOR,12.783333,-3.0
M. Bridges,M. Bolden,CHA,12.783333,-7.0
J. Nwora,S. Barnes,TOR,12.783333,-3.0
Z. Williamson,M. Ryan,NOP,12.783333,17.0
J. Konchar,Z. Williams,MEM,12.783333,3.0
J. Porter,J. Nwora,TOR,12.783333,-3.0
M. Bolden,B. Miller,CHA,12.783333,-7.0
J. Porter,G. Dick,TOR,12.783333,-3.0
T. Eason,A. Thompson,HOU,12.751667,10.0
P. Pritchard,J. Walsh,BOS,12.75,16.0
S. Mykhailiuk,J. Walsh,BOS,12.75,16.0
S. Hauser,J. Walsh,BOS,12.75,16.0
L. Kornet,J. Walsh,BOS,12.75,16.0
K. Kuzma,J. Butler,WAS,12.7,-4.0
J. Poole,J. Butler,WAS,12.7,-4.0
M. Bagley III,J. Davis,WAS,12.7,-4.0
M. Bagley III,J. Butler,WAS,12.7,-4.0
K. Kuzma,J. Davis,WAS,12.7,-4.0
C. Thomas,J. Gilyard,BKN,12.698333,-2.0
L. Walker IV,J. Gilyard,BKN,12.698333,-2.0
J. Gilyard,N. Clowney,BKN,12.698333,-2.0
J. Wilson,J. Gilyard,BKN,12.698333,-2.0
T. Warren,M. Morris,MIN,12.696667,-2.0
T. Warren,L. Garza,MIN,12.696667,-2.0
